451;;1
452;;0
453;;-1
454;;1
455;;-1
456;;-1
457;;1
458;;1
459;;-1
460;;-1
461;;1
462;;-1
463;;0
464;;1
465;;1
466;;-1
467;;1
468;;0
469;;-1
470;;-1
471;;-1
472;;0
473;;0
474;;1
475;;1
476;;-1
477;;-1
478;;0
479;;1
480;;0
481;;-1
482;;1
483;;1
484;;0
485;;1
486;;1
487;;1
488;;0
489;;1
490;;1
491;;1
492;;1
493;;-1
494;;1
495;;0
496;;-1
497;;1
498;;1
499;;1
500;;1
501;;1
502;;0
503;;-1
504;;0
505;;0
506;;0
507;;-1
508;;1
509;;-1
510;;1
511;;-1
512;;1
513;;0
514;;0
515;;-1
516;;-1
517;;0
518;;0
519;;0
520;;-1
521;;0
522;;1
523;;-1
524;;-1
525;;0
526;;-1
527;;1
528;;-1
529;;0
530;;-1
531;;1
532;;-1
533;;-1
534;;0
535;;1
536;;-1
537;;0
538;;1
539;;-1
540;;1
541;;0
542;;-1
543;;0
544;;-1
545;;-1
546;;-1
547;;-1
548;;0
549;;0
550;;-1
551;;-1
552;;1
553;;1
554;;1
555;;0
556;;1
557;;-1
558;;0
559;;1
560;;1
561;;0
562;;0
563;;1
564;;0
565;;1
566;;0
567;;0
568;;-1
569;;-1
570;;1
571;;0
572;;0
573;;0
574;;-1
575;;0
576;;-1
577;;0
578;;-1
579;;-1
580;;-1
581;;-1
582;;-1
583;;-1
584;;-1
585;;-1
586;;-1
587;;-1
588;;-1
589;;-1
590;;-1
591;;0
592;;0
593;;0
594;;0
595;;-1
596;;-1
597;;0
598;;1
599;;-1
600;;0
601;;0
602;;0
603;;-1
604;;0
605;;0
606;;0
607;;0
608;;0
609;;-1
610;;0
611;;-1
612;;0
613;;-1
614;;0
615;;0
616;;-1
617;;0
618;;-1
619;;-1
620;;0
621;;0
622;;0
623;;0
624;;-1
625;;-1
626;;-1
627;;-1
628;;-1
629;;-1
630;;0
631;;-1
632;;-1
633;;-1
634;;0
635;;0
636;;0
637;;0
638;;0
639;;-1
640;;0
641;;0
642;;-1
643;;-1
644;;0
645;;0
646;;0
647;;0
648;;-1
649;;0
650;;-1
651;;0
652;;-1
653;;-1
654;;1
655;;-1
656;;0
657;;-1
658;;0
659;;0
660;;0
661;;0
662;;-1
663;;-1
664;;-1
665;;-1
666;;1
667;;-1
668;;0
669;;0
670;;0
671;;-1
672;;-1
673;;-1
674;;0
675;;-1
676;;-1
677;;-1
678;;1
679;;-1
680;;-1
681;;-1
682;;-1
683;;0
684;;0
685;;0
686;;-1
687;;1
688;;1
689;;1
690;;1
691;;1
692;;0
693;;-1
694;;0
695;;-1
696;;-1
697;;0
698;;1
699;;0
700;;1
701;;-1
702;;0
703;;-1
704;;0
705;;-1
706;;1
707;;1
708;;1
709;;-1
710;;0
711;;1
712;;0
713;;1
714;;1
715;;-1
716;;-1
717;;0
718;;0
719;;0
720;;0
721;;0
722;;-1
723;;-1
724;;-1
725;;-1
726;;-1
727;;0
728;;-1
729;;0
730;;0
731;;-1
732;;0
733;;-1
734;;1
735;;-1
736;;0
737;;1
738;;-1
739;;-1
740;;-1
741;;-1
742;;0
743;;0
744;;-1
745;;-1
746;;0
747;;0
748;;-1
749;;-1
750;;1
751;;-1
752;;0
753;;0
754;;0
755;;0
756;;0
757;;1
758;;0
759;;0
760;;-1
761;;0
762;;1
763;;0
764;;-1
765;;0
766;;-1
767;;0
768;;0
769;;0
770;;-1
771;;0
772;;-1
773;;-1
774;;0
775;;0
776;;-1
777;;0
778;;0
779;;-1
780;;-1
781;;0
782;;1
783;;-1
784;;-1
785;;0
786;;1
787;;1
788;;0
789;;-1
790;;-1
791;;-1
792;;1
793;;0
794;;-1
795;;-1
796;;-1
797;;0
798;;-1
799;;-1
800;;1
801;;0
802;;0
803;;0
804;;0
805;;-1
806;;-1
807;;-1
808;;0
809;;0
810;;0
811;;0
812;;0
813;;0
814;;0
815;;0
816;;0
817;;-1
818;;0
819;;-1
820;;1
821;;0
822;;0
823;;-1
824;;0
825;;0
826;;0
827;;0
828;;0
829;;1
830;;0
831;;0
832;;-1
833;;-1
834;;0
835;;-1
836;;0
837;;-1
838;;0
839;;0
840;;1
841;;1
842;;-1
843;;-1
844;;0
845;;0
846;;0
847;;0
848;;0
849;;0
850;;-1
851;;1
852;;-1
853;;-1
854;;-1
855;;0
856;;0
857;;0
858;;0
859;;-1
860;;0
861;;0
862;;-1
863;;-1
864;;-1
865;;0
866;;0
867;;-1
868;;-1
869;;0
870;;0
871;;0
872;;0
873;;-1
874;;-1
875;;-1
876;;-1
877;;-1
878;;0
879;;-1
880;;1
881;;-1
882;;-1
883;;-1
884;;0
885;;0
886;;-1
887;;1
888;;-1
889;;-1
890;;-1
891;;1
892;;0
893;;0
894;;-1
895;;-1
896;;-1
897;;0
898;;0
899;;0
900;;0
901;;1
902;;-1
903;;-1
904;;1
905;;-1
906;;1
907;;-1
908;;1
909;;-1
910;;0
911;;-1
912;;1
913;;1
914;;1
915;;-1
916;;-1
917;;0
918;;-1
919;;-1
920;;-1
921;;-1
922;;-1
923;;-1
924;;-1
925;;-1
926;;-1
927;;-1
928;;-1
929;;0
930;;0
931;;-1
932;;0
933;;-1
934;;-1
935;;-1
936;;-1
937;;0
938;;0
939;;0
940;;0
941;;0
942;;0
943;;0
944;;0
945;;-1
946;;0
947;;-1
948;;0
949;;-1
950;;-1
951;;-1
952;;0
953;;0
954;;1
955;;-1
956;;-1
957;;-1
958;;-1
959;;-1
960;;-1
961;;0
962;;0
963;;-1
964;;-1
965;;0
966;;-1
967;;0
968;;-1
969;;0
970;;0
971;;0
972;;-1
973;;-1
974;;0
975;;0
976;;0
977;;0
978;;-1
979;;-1
980;;0
981;;0
982;;0
983;;1
984;;0
985;;0
986;;-1
987;;-1
988;;0
989;;0
990;;-1
991;;0
992;;-1
993;;0
994;;1
995;;-1
996;;-1
997;;0
998;;0
999;;-1
1000;;-1
1001;;-1
1002;;-1
1003;;-1
1004;;-1
1005;;0
1006;;0
1007;;1
1008;;-1
1009;;1
1010;;0
1011;;0
1012;;0
1013;;-1
1014;;0
1015;;0
1016;;0
1017;;0
1018;;-1
1019;;0
1020;;-1
1021;;0
1022;;-1
1023;;0
1024;;0
1025;;0
1026;;-1
1027;;0
1028;;0
1029;;-1
1030;;0
1031;;-1
1032;;-1
1033;;0
1034;;0
1035;;0
1036;;-1
1037;;-1
1038;;-1
1039;;0
1040;;0
1041;;0
1042;;-1
1043;;0
1044;;0
1045;;0
1046;;0
1047;;0
1048;;0
1049;;-1
1050;;0
1051;;-1
1052;;0
1053;;0
1054;;0
1055;;0
1056;;-1
1057;;1
1058;;1
1059;;0
1060;;-1
1061;;-1
1062;;-1
1063;;-1
1064;;0
1065;;-1
1066;;-1
1067;;0
1068;;-1
1069;;0
1070;;1
1071;;-1
1072;;-1
1073;;0
1074;;-1
1075;;-1
1076;;0
1077;;0
1078;;1
1079;;0
1080;;-1
1081;;0
1082;;-1
1083;;0
1084;;-1
1085;;0
1086;;-1
1087;;0
1088;;0
1089;;-1
1090;;0
1091;;0
1092;;0
1093;;-1
1094;;1
1095;;-1
1096;;1
1097;;1
1098;;-1
1099;;-1
1100;;1
1101;;1
1102;;-1
1103;;-1
1104;;-1
1105;;-1
1106;;1
1107;;0
1108;;0
1109;;0
1110;;-1
1111;;1
1112;;-1
1113;;-1
1114;;-1
1115;;1
1116;;-1
1117;;-1
1118;;0
1119;;0
1120;;-1
1121;;0
1122;;0
1123;;-1
1124;;-1
1125;;0
1126;;-1
1127;;-1
1128;;-1
1129;;-1
1130;;-1
1131;;-1
1132;;0
1133;;-1
1134;;-1
1135;;0
1136;;0
1137;;-1
1138;;-1
1139;;1
1140;;0
1141;;-1
1142;;-1
1143;;-1
1144;;1
1145;;-1
1146;;0
1147;;0
1148;;0
1149;;0
1150;;0
1151;;0
1152;;-1
1153;;-1
1154;;1
1155;;0
1156;;0
1157;;1
1158;;0
1159;;0
1160;;0
1161;;1
1162;;0
1163;;0
1164;;1
1165;;0
1166;;0
1167;;-1
1168;;0
1169;;0
1170;;-1
1171;;0
1172;;0
1173;;-1
1174;;-1
1175;;0
1176;;0
1177;;-1
1178;;0
1179;;0
1180;;-1
1181;;-1
1182;;0
1183;;0
1184;;0
1185;;-1
1186;;0
1187;;-1
1188;;0
1189;;0
1190;;-1
1191;;-1
1192;;0
1193;;-1
1194;;0
1195;;0
1196;;0
1197;;0
1198;;0
1199;;-1
1200;;0
1201;;0
1202;;0
1203;;1
1204;;0
1205;;0
1206;;-1
1207;;-1
1208;;0
1209;;-1
1210;;0
1211;;-1
1212;;-1
1213;;-1
1214;;0
1215;;0
1216;;-1
1217;;0
1218;;-1
1219;;0
1220;;1
1221;;0
1222;;-1
1223;;0
1224;;-1
1225;;0
1226;;-1
1227;;0
1228;;-1
1229;;-1
1230;;-1
1231;;-1
1232;;-1
1233;;0
1234;;0
1235;;-1
1236;;0
1237;;-1
1238;;-1
1239;;0
1240;;-1
1241;;0
1242;;0
1243;;0
1244;;0
1245;;0
1246;;-1
1247;;1
1248;;-1
1249;;0
1250;;0
1251;;-1
1252;;0
1253;;-1
1254;;-1
1255;;0
1256;;0
1257;;0
1258;;0
1259;;0
1260;;-1
1261;;0
1262;;-1
1263;;0
1264;;-1
1265;;-1
1266;;-1
1267;;-1
1268;;-1
1269;;-1
1270;;-1
1271;;0
1272;;-1
1273;;-1
1274;;-1
1275;;1
1276;;-1
1277;;-1
1278;;-1
1279;;-1
1280;;-1
1281;;-1
1282;;-1
1283;;-1
1284;;-1
1285;;-1
1286;;-1
1287;;-1
1288;;-1
1289;;-1
1290;;-1
1291;;-1
1292;;-1
1293;;-1
1294;;-1
1295;;-1
1296;;1
1297;;-1
1298;;-1
1299;;-1
1300;;1
1301;;-1
1302;;-1
1303;;-1
1304;;1
1305;;-1
1306;;-1
1307;;-1
1308;;0
1309;;-1
1310;;-1
1311;;-1
1312;;1
1313;;1
1314;;-1
1315;;-1
1316;;-1
1317;;-1
1318;;-1
1319;;-1
1320;;-1
1321;;-1
1322;;-1
1323;;-1
1324;;1
1325;;-1
1326;;-1
1327;;-1
1328;;0
1329;;-1
1330;;-1
1331;;-1
1332;;-1
1333;;-1
1334;;0
1335;;-1
1336;;1
1337;;-1
1338;;0
1339;;-1
1340;;-1
1341;;-1
1342;;-1
1343;;-1
1344;;-1
1345;;-1
1346;;-1
1347;;-1
1348;;-1
1349;;-1
1350;;-1
1351;;0
1352;;-1
1353;;0
1354;;-1
1355;;-1
1356;;-1
1357;;-1
1358;;-1
1359;;-1
1360;;-1
1361;;-1
1362;;-1
1363;;-1
1364;;-1
1365;;-1
1366;;-1
1367;;-1
1368;;-1
1369;;-1
1370;;-1
1371;;-1
1372;;-1
1373;;-1
1374;;-1
1375;;-1
1376;;-1
1377;;-1
1378;;0
1379;;-1
1380;;-1
1381;;-1
1382;;-1
1383;;0
1384;;0
1385;;0
1386;;-1
1387;;-1
1388;;1
1389;;-1
1390;;-1
1391;;-1
1392;;-1
1393;;-1
1394;;-1
1395;;1
1396;;-1
1397;;-1
1398;;-1
1399;;-1
1400;;-1
1401;;1
1402;;0
1403;;-1
1404;;0
1405;;0
1406;;-1
1407;;-1
1408;;-1
1409;;0
1410;;-1
1411;;-1
1412;;-1
1413;;-1
1414;;-1
1415;;-1
1416;;-1
1417;;0
1418;;-1
1419;;-1
1420;;-1
1421;;-1
1422;;-1
1423;;1
1424;;-1
1425;;0
1426;;0
1427;;-1
1428;;0
1429;;-1
1430;;-1
1431;;-1
1432;;-1
1433;;-1
1434;;1
1435;;-1
1436;;-1
1437;;0
1438;;-1
1439;;0
1440;;0
1441;;-1
1442;;1
1443;;-1
1444;;-1
1445;;0
1446;;-1
1447;;0
1448;;0
1449;;0
1450;;-1
1451;;-1
1452;;-1
1453;;0
1454;;0
1455;;1
1456;;-1
1457;;-1
1458;;-1
1459;;-1
1460;;0
1461;;-1
1462;;-1
1463;;-1
1464;;0
1465;;0
1466;;1
1467;;-1
1468;;0
1469;;-1
1470;;-1
1471;;-1
1472;;-1
1473;;-1
1474;;-1
1475;;-1
1476;;-1
1477;;0
1478;;-1
1479;;-1
1480;;-1
1481;;-1
1482;;-1
1483;;-1
1484;;-1
1485;;-1
1486;;-1
1487;;-1
1488;;-1
1489;;0
1490;;-1
1491;;-1
1492;;-1
1493;;-1
1494;;0
1495;;-1
1496;;-1
1497;;1
1498;;-1
1499;;-1
1500;;-1
1501;;0
1502;;1
1503;;-1
1504;;0
1505;;-1
1506;;-1
1507;;0
1508;;-1
1509;;-1
1510;;-1
1511;;-1
1512;;-1
1513;;-1
1514;;-1
1515;;-1
1516;;-1
1517;;-1
1518;;-1
1519;;-1
1520;;-1
1521;;-1
1522;;-1
1523;;-1
1524;;1
1525;;1
1526;;-1
1527;;0
1528;;1
1529;;-1
1530;;0
1531;;0
1532;;0
1533;;0
1534;;-1
1535;;-1
1536;;0
1537;;1
1538;;-1
1539;;-1
1540;;0
1541;;0
1542;;-1
1543;;-1
1544;;-1
1545;;-1
1546;;-1
1547;;-1
1548;;0
1549;;1
1550;;-1
1551;;1
1552;;-1
1553;;1
1554;;-1
1555;;-1
1556;;0
1557;;-1
1558;;0
1559;;-1
1560;;0
1561;;-1
1562;;-1
1563;;-1
1564;;-1
1565;;0
1566;;-1
1567;;0
1568;;-1
1569;;-1
1570;;1
1571;;-1
1572;;-1
1573;;-1
1574;;-1
1575;;0
1576;;1
1577;;1
1578;;-1
1579;;-1
1580;;-1
1581;;0
1582;;-1
1583;;-1
1584;;0
1585;;0
1586;;0
1587;;0
1588;;-1
1589;;-1
1590;;-1
1591;;-1
1592;;-1
1593;;-1
1594;;-1
1595;;0
1596;;-1
1597;;-1
1598;;-1
1599;;-1
1600;;-1
1601;;-1
1602;;-1
1603;;-1
1604;;0
1605;;-1
1606;;-1
1607;;-1
1608;;-1
1609;;-1
1610;;-1
1611;;-1
1612;;-1
1613;;-1
1614;;-1
1615;;-1
1616;;-1
1617;;-1
1618;;-1
1619;;-1
1620;;-1
1621;;1
1622;;1
1623;;-1
1624;;-1
1625;;-1
1626;;-1
1627;;-1
1628;;-1
1629;;-1
1630;;-1
1631;;1
1632;;-1
1633;;-1
1634;;0
1635;;-1
1636;;-1
1637;;-1
1638;;0
1639;;-1
1640;;-1
1641;;-1
1642;;-1
1643;;1
1644;;-1
1645;;-1
1646;;-1
1647;;0
1648;;-1
1649;;-1
1650;;-1
1651;;-1
1652;;-1
1653;;-1
1654;;-1
1655;;-1
1656;;-1
1657;;-1
1658;;-1
1659;;-1
1660;;-1
1661;;0
1662;;-1
1663;;-1
1664;;0
1665;;-1
1666;;-1
1667;;-1
1668;;-1
1669;;-1
1670;;-1
1671;;0
1672;;0
1673;;-1
1674;;-1
1675;;-1
1676;;-1
1677;;-1
1678;;-1
1679;;-1
1680;;1
1681;;0
1682;;-1
1683;;-1
1684;;-1
1685;;-1
1686;;0
1687;;-1
1688;;-1
1689;;-1
1690;;-1
1691;;1
1692;;-1
1693;;-1
1694;;0
1695;;-1
1696;;-1
1697;;-1
1698;;-1
1699;;-1
1700;;-1
1701;;-1
1702;;0
1703;;-1
1704;;-1
1705;;-1
1706;;-1
1707;;-1
1708;;-1
1709;;0
1710;;-1
1711;;-1
1712;;0
1713;;0
1714;;0
1715;;1
1716;;1
1717;;-1
1718;;-1
1719;;-1
1720;;-1
1721;;-1
1722;;-1
1723;;-1
1724;;-1
1725;;0
1726;;-1
1727;;-1
1728;;1
1729;;-1
1730;;-1
1731;;-1
1732;;-1
1733;;-1
1734;;-1
1735;;-1
1736;;0
1737;;-1
1738;;-1
1739;;1
1740;;-1
1741;;-1
1742;;-1
1743;;1
1744;;-1
1745;;-1
1746;;-1
1747;;-1
1748;;-1
1749;;-1
1750;;-1
1751;;1
1752;;0
1753;;0
1754;;-1
1755;;-1
1756;;-1
1757;;-1
1758;;-1
1759;;-1
1760;;-1
1761;;1
1762;;-1
1763;;0
1764;;-1
1765;;-1
1766;;-1
1767;;-1
1768;;0
1769;;1
1770;;-1
1771;;0
1772;;-1
1773;;-1
1774;;-1
1775;;-1
1776;;-1
1777;;-1
1778;;-1
1779;;-1
1780;;-1
1781;;-1
1782;;-1
1783;;-1
1784;;-1
1785;;-1
1786;;-1
1787;;-1
1788;;0
1789;;-1
1790;;-1
1791;;-1
1792;;0
1793;;-1
1794;;-1
1795;;-1
1796;;-1
1797;;-1
1798;;-1
1799;;-1
1800;;0
1801;;-1
1802;;-1
1803;;-1
1804;;0
1805;;-1
1806;;-1
1807;;-1
1808;;-1
1809;;-1
1810;;-1
1811;;1
1812;;-1
1813;;-1
1814;;0
1815;;0
1816;;-1
1817;;-1
1818;;1
1819;;1
1820;;-1
1821;;0
1822;;1
1823;;-1
1824;;-1
1825;;0
1826;;-1
1827;;1
1828;;-1
1829;;0
1830;;0
1831;;-1
1832;;-1
1833;;0
1834;;-1
1835;;-1
1836;;-1
1837;;1
1838;;-1
1839;;0
1840;;-1
1841;;-1
1842;;0
1843;;-1
1844;;0
1845;;0
1846;;-1
1847;;-1
1848;;-1
1849;;0
1850;;-1
1851;;0
1852;;-1
1853;;-1
1854;;0
1855;;-1
1856;;-1
1857;;-1
1858;;-1
1859;;-1
1860;;0
1861;;0
1862;;-1
1863;;-1
1864;;0
1865;;0
1866;;-1
1867;;-1
1868;;-1
1869;;-1
1870;;0
1871;;-1
1872;;-1
1873;;-1
1874;;-1
1875;;-1
1876;;0
1877;;0
1878;;-1
1879;;0
1880;;-1
1881;;0
1882;;-1
1883;;-1
1884;;0
1885;;-1
1886;;1
1887;;-1
1888;;-1
1889;;0
1890;;0
1891;;-1
1892;;-1
1893;;0
1894;;-1
1895;;-1
1896;;-1
1897;;-1
1898;;-1
1899;;0
1900;;-1
1901;;-1
1902;;-1
1903;;-1
1904;;0
1905;;-1
1906;;-1
1907;;-1
1908;;-1
1909;;-1
1910;;0
1911;;-1
1912;;-1
1913;;-1
1914;;-1
1915;;0
1916;;-1
1917;;0
1918;;-1
1919;;-1
1920;;-1
1921;;-1
1922;;-1
1923;;-1
1924;;0
1925;;-1
1926;;-1
1927;;0
1928;;0
1929;;-1
1930;;-1
1931;;-1
1932;;0
1933;;-1
1934;;-1
1935;;-1
1936;;-1
1937;;-1
1938;;-1
1939;;0
1940;;-1
1941;;-1
1942;;-1
1943;;-1
1944;;0
1945;;-1
1946;;-1
1947;;-1
1948;;-1
1949;;0
1950;;-1
1951;;-1
